# durability sample series — docs/standards/oom-durability-verification-bar.md D3/D5
# container=vn-market-intelligence-mcp-rag-service-1
# container_id=16c59b5e929fcd2fe22889f072edbc2b669318059bde0a2aa93b41cf776bfa08
# started_at=2026-08-15T10:16:22.548533876Z   restart_count=0   (D2 identity at OPEN)
# mem_limit_bytes=2147483648   image=sha256:24a8e2949611b9c5f4aeb0c1da3343fca99f289e0d7ae8c27122fd49c14a8f14   (read live, never from prose)
# opened_at=2026-08-23T14:36:47Z  interval_s=60  duration_s=97200
timestamp,used_percent,used_bytes,container_status
2026-08-23T22:47:15Z,72.16,1.443GiB,running
2026-08-23T22:48:16Z,72.25,1.445GiB,running
2026-08-23T22:49:17Z,72.18,1.444GiB,running
2026-08-23T22:50:18Z,72.18,1.444GiB,running
2026-08-23T22:51:20Z,72.18,1.444GiB,running
2026-08-23T22:52:21Z,72.18,1.444GiB,running
2026-08-23T22:53:22Z,72.18,1.444GiB,running
2026-08-23T22:54:23Z,72.18,1.444GiB,running
2026-08-23T22:55:25Z,72.18,1.444GiB,running
2026-08-23T22:56:26Z,72.18,1.444GiB,running
2026-08-23T22:57:27Z,72.18,1.444GiB,running
2026-08-23T22:58:29Z,72.18,1.444GiB,running
2026-08-23T22:59:30Z,72.18,1.444GiB,running
2026-08-23T23:00:31Z,72.18,1.444GiB,running
2026-08-23T23:01:32Z,72.18,1.444GiB,running
2026-08-23T23:02:33Z,72.18,1.444GiB,running
2026-08-23T23:03:35Z,39.78,814.6MiB,running
2026-08-23T23:04:36Z,39.97,818.6MiB,running
2026-08-23T23:05:38Z,40.17,822.6MiB,running
2026-08-23T23:06:39Z,40.46,828.6MiB,running
2026-08-23T23:07:40Z,41.04,840.4MiB,running
2026-08-23T23:08:41Z,41.23,844.4MiB,running
2026-08-23T23:09:42Z,41.23,844.4MiB,running
2026-08-23T23:10:43Z,41.23,844.4MiB,running
2026-08-23T23:11:45Z,41.23,844.4MiB,running
2026-08-23T23:12:46Z,41.23,844.4MiB,running
2026-08-23T23:13:47Z,41.23,844.4MiB,running
2026-08-23T23:14:49Z,41.23,844.4MiB,running
2026-08-23T23:15:50Z,41.23,844.4MiB,running
2026-08-23T23:16:52Z,41.23,844.4MiB,running
2026-08-23T23:17:53Z,41.23,844.4MiB,running
2026-08-23T23:18:55Z,41.23,844.4MiB,running
2026-08-23T23:19:57Z,41.23,844.4MiB,running
2026-08-23T23:20:58Z,77.25,1.545GiB,running
2026-08-23T23:21:59Z,71.70,1.434GiB,running
2026-08-23T23:23:00Z,71.70,1.434GiB,running
2026-08-23T23:24:01Z,71.70,1.434GiB,running
2026-08-23T23:25:02Z,71.70,1.434GiB,running
2026-08-23T23:26:04Z,71.70,1.434GiB,running
2026-08-23T23:27:06Z,71.70,1.434GiB,running
2026-08-23T23:28:07Z,71.70,1.434GiB,running
2026-08-23T23:29:08Z,71.70,1.434GiB,running
2026-08-23T23:30:09Z,71.70,1.434GiB,running
2026-08-23T23:31:10Z,71.70,1.434GiB,running
2026-08-23T23:32:11Z,71.70,1.434GiB,running
2026-08-23T23:33:12Z,71.82,1.436GiB,running
2026-08-23T23:34:14Z,71.77,1.435GiB,running
2026-08-23T23:35:16Z,71.84,1.437GiB,running
2026-08-23T23:36:17Z,71.80,1.436GiB,running
2026-08-23T23:37:18Z,71.73,1.435GiB,running
2026-08-23T23:38:19Z,72.25,1.445GiB,running
2026-08-23T23:39:20Z,71.88,1.438GiB,running
2026-08-23T23:40:22Z,72.67,1.453GiB,running
2026-08-23T23:41:24Z,71.97,1.439GiB,running
2026-08-23T23:42:25Z,71.97,1.439GiB,running
2026-08-23T23:43:26Z,71.95,1.439GiB,running
2026-08-23T23:44:27Z,71.91,1.438GiB,running
2026-08-23T23:45:28Z,71.85,1.437GiB,running
2026-08-23T23:46:29Z,72.58,1.452GiB,running
2026-08-23T23:47:30Z,72.02,1.44GiB,running
2026-08-23T23:48:32Z,71.99,1.44GiB,running
2026-08-23T23:49:34Z,71.94,1.439GiB,running
2026-08-23T23:50:36Z,71.95,1.439GiB,running
2026-08-23T23:51:37Z,71.94,1.439GiB,running
2026-08-23T23:52:38Z,72.77,1.455GiB,running
2026-08-23T23:53:39Z,72.00,1.44GiB,running
2026-08-23T23:54:40Z,72.00,1.44GiB,running
2026-08-23T23:55:41Z,72.00,1.44GiB,running
2026-08-23T23:56:42Z,71.99,1.44GiB,running
2026-08-23T23:57:44Z,71.99,1.44GiB,running
2026-08-23T23:58:46Z,72.01,1.44GiB,running
2026-08-23T23:59:47Z,72.01,1.44GiB,running
2026-08-24T00:00:48Z,72.01,1.44GiB,running
2026-08-24T00:01:49Z,72.01,1.44GiB,running
2026-08-24T00:02:50Z,72.01,1.44GiB,running
2026-08-24T00:03:51Z,72.21,1.444GiB,running
2026-08-24T00:04:52Z,72.01,1.44GiB,running
2026-08-24T00:05:54Z,71.84,1.437GiB,running
2026-08-24T00:06:56Z,71.85,1.437GiB,running
2026-08-24T00:07:57Z,71.85,1.437GiB,running
2026-08-24T00:08:58Z,72.12,1.442GiB,running
2026-08-24T00:09:59Z,71.83,1.437GiB,running
2026-08-24T00:11:00Z,71.83,1.437GiB,running
2026-08-24T00:12:01Z,71.83,1.437GiB,running
2026-08-24T00:13:02Z,71.83,1.437GiB,running
2026-08-24T00:14:04Z,71.83,1.437GiB,running
2026-08-24T00:15:06Z,71.83,1.437GiB,running
2026-08-24T00:16:07Z,71.83,1.437GiB,running
2026-08-24T00:17:08Z,71.83,1.437GiB,running
2026-08-24T00:18:09Z,71.87,1.437GiB,running
2026-08-24T00:19:10Z,71.89,1.438GiB,running
2026-08-24T00:20:11Z,71.89,1.438GiB,running
2026-08-24T00:21:13Z,71.90,1.438GiB,running
2026-08-24T00:22:14Z,71.92,1.438GiB,running
2026-08-24T00:23:16Z,71.93,1.439GiB,running
2026-08-24T00:24:17Z,71.94,1.439GiB,running
2026-08-24T00:25:18Z,38.67,792MiB,running
2026-08-24T00:26:19Z,38.71,792.7MiB,running
2026-08-24T00:27:20Z,38.72,793.1MiB,running
2026-08-24T00:28:21Z,38.75,793.6MiB,running
2026-08-24T00:29:23Z,38.78,794.2MiB,running
2026-08-24T00:30:24Z,38.79,794.4MiB,running
2026-08-24T00:31:26Z,38.82,795MiB,running
2026-08-24T00:32:27Z,38.82,795.1MiB,running
2026-08-24T00:33:28Z,38.95,797.6MiB,running
2026-08-24T00:34:29Z,38.95,797.7MiB,running
2026-08-24T00:35:30Z,38.96,797.8MiB,running
2026-08-24T00:36:32Z,38.96,797.9MiB,running
2026-08-24T00:37:33Z,38.96,797.9MiB,running
2026-08-24T00:38:34Z,38.96,797.9MiB,running
2026-08-24T00:39:36Z,38.96,797.9MiB,running
2026-08-24T00:40:37Z,77.19,1.544GiB,running
2026-08-24T00:41:38Z,73.04,1.461GiB,running
2026-08-24T00:42:40Z,73.04,1.461GiB,running
2026-08-24T00:43:42Z,73.04,1.461GiB,running
2026-08-24T00:44:43Z,73.04,1.461GiB,running
2026-08-24T00:45:45Z,73.04,1.461GiB,running
2026-08-24T00:46:47Z,73.04,1.461GiB,running
2026-08-24T00:47:48Z,73.04,1.461GiB,running
2026-08-24T00:48:49Z,73.04,1.461GiB,running
2026-08-24T00:49:50Z,73.04,1.461GiB,running
2026-08-24T00:50:52Z,73.04,1.461GiB,running
2026-08-24T00:51:53Z,73.04,1.461GiB,running
2026-08-24T00:52:54Z,73.04,1.461GiB,running
2026-08-24T00:53:55Z,73.05,1.461GiB,running
2026-08-24T00:54:57Z,73.05,1.461GiB,running
2026-08-24T00:55:58Z,73.05,1.461GiB,running
2026-08-24T00:56:59Z,73.06,1.461GiB,running
2026-08-24T00:58:01Z,73.06,1.461GiB,running
2026-08-24T00:59:02Z,73.06,1.461GiB,running
2026-08-24T01:00:03Z,73.06,1.461GiB,running
2026-08-24T01:01:04Z,73.07,1.461GiB,running
2026-08-24T01:02:05Z,73.07,1.461GiB,running
2026-08-24T01:03:07Z,73.07,1.461GiB,running
2026-08-24T01:04:08Z,73.07,1.461GiB,running
2026-08-24T01:05:10Z,73.07,1.461GiB,running
2026-08-24T01:06:11Z,73.07,1.461GiB,running
2026-08-24T01:07:12Z,73.07,1.461GiB,running
2026-08-24T01:08:13Z,73.11,1.462GiB,running
2026-08-24T01:09:14Z,73.07,1.461GiB,running
2026-08-24T01:10:15Z,73.07,1.461GiB,running
2026-08-24T01:11:17Z,73.07,1.461GiB,running
2026-08-24T01:12:18Z,40.60,831.6MiB,running
2026-08-24T01:13:20Z,73.40,1.468GiB,running
2026-08-24T01:14:21Z,73.11,1.462GiB,running
2026-08-24T01:15:22Z,73.11,1.462GiB,running
2026-08-24T01:16:23Z,73.11,1.462GiB,running
2026-08-24T01:17:25Z,73.11,1.462GiB,running
2026-08-24T01:18:26Z,73.11,1.462GiB,running
2026-08-24T01:19:28Z,73.11,1.462GiB,running
2026-08-24T01:20:29Z,73.11,1.462GiB,running
2026-08-24T01:21:30Z,73.11,1.462GiB,running
2026-08-24T01:22:31Z,73.11,1.462GiB,running
2026-08-24T01:23:32Z,73.11,1.462GiB,running
2026-08-24T01:24:33Z,73.11,1.462GiB,running
2026-08-24T01:25:34Z,73.11,1.462GiB,running
2026-08-24T01:26:36Z,73.11,1.462GiB,running
2026-08-24T01:27:38Z,73.11,1.462GiB,running
2026-08-24T01:28:39Z,73.11,1.462GiB,running
2026-08-24T01:29:40Z,77.82,1.556GiB,running
2026-08-24T01:30:41Z,73.76,1.475GiB,running
2026-08-24T01:31:42Z,73.76,1.475GiB,running
2026-08-24T01:32:43Z,73.76,1.475GiB,running
2026-08-24T01:33:44Z,73.77,1.475GiB,running
2026-08-24T01:34:46Z,73.79,1.476GiB,running
2026-08-24T01:35:48Z,73.62,1.472GiB,running
2026-08-24T01:36:49Z,73.62,1.472GiB,running
2026-08-24T01:37:50Z,74.41,1.488GiB,running
2026-08-24T01:38:51Z,74.41,1.488GiB,running
2026-08-24T01:39:52Z,74.41,1.488GiB,running
2026-08-24T01:40:53Z,74.41,1.488GiB,running
2026-08-24T01:41:54Z,74.41,1.488GiB,running
2026-08-24T01:42:56Z,74.34,1.487GiB,running
2026-08-24T01:43:58Z,74.18,1.484GiB,running
2026-08-24T01:44:59Z,74.06,1.481GiB,running
2026-08-24T01:46:00Z,73.77,1.475GiB,running
2026-08-24T01:47:01Z,73.78,1.476GiB,running
2026-08-24T01:48:02Z,73.79,1.476GiB,running
2026-08-24T01:49:03Z,73.79,1.476GiB,running
2026-08-24T01:50:04Z,73.80,1.476GiB,running
2026-08-24T01:51:06Z,73.80,1.476GiB,running
2026-08-24T01:52:08Z,73.80,1.476GiB,running
2026-08-24T01:53:09Z,73.80,1.476GiB,running
2026-08-24T01:54:10Z,73.80,1.476GiB,running
2026-08-24T01:55:11Z,73.80,1.476GiB,running
2026-08-24T01:56:12Z,73.80,1.476GiB,running
2026-08-24T01:57:13Z,73.80,1.476GiB,running
2026-08-24T01:58:14Z,73.80,1.476GiB,running
2026-08-24T01:59:16Z,73.80,1.476GiB,running
2026-08-24T02:00:18Z,74.06,1.481GiB,running
2026-08-24T02:01:19Z,73.80,1.476GiB,running
2026-08-24T02:02:20Z,73.81,1.476GiB,running
2026-08-24T02:03:21Z,73.81,1.476GiB,running
2026-08-24T02:04:22Z,73.81,1.476GiB,running
2026-08-24T02:05:24Z,73.81,1.476GiB,running
2026-08-24T02:06:26Z,73.81,1.476GiB,running
2026-08-24T02:07:28Z,73.91,1.478GiB,running
2026-08-24T02:08:29Z,74.14,1.483GiB,running
2026-08-24T02:09:30Z,74.05,1.481GiB,running
2026-08-24T02:10:31Z,74.24,1.485GiB,running
2026-08-24T02:11:32Z,74.17,1.483GiB,running
2026-08-24T02:12:33Z,74.09,1.482GiB,running
2026-08-24T02:13:35Z,74.77,1.495GiB,running
2026-08-24T02:14:36Z,74.24,1.485GiB,running
2026-08-24T02:15:38Z,74.46,1.489GiB,running
2026-08-24T02:16:39Z,75.39,1.508GiB,running
2026-08-24T02:17:40Z,75.97,1.519GiB,running
2026-08-24T02:18:41Z,75.65,1.513GiB,running
2026-08-24T02:19:43Z,75.79,1.516GiB,running
2026-08-24T02:20:44Z,75.90,1.518GiB,running
2026-08-24T02:21:45Z,75.92,1.518GiB,running
2026-08-24T02:22:47Z,75.94,1.519GiB,running
2026-08-24T02:23:48Z,75.95,1.519GiB,running
2026-08-24T02:24:49Z,75.95,1.519GiB,running
2026-08-24T02:25:50Z,75.95,1.519GiB,running
2026-08-24T02:26:52Z,75.95,1.519GiB,running
2026-08-24T02:27:53Z,75.95,1.519GiB,running
2026-08-24T02:28:54Z,75.95,1.519GiB,running
2026-08-24T02:29:55Z,75.95,1.519GiB,running
2026-08-24T02:30:57Z,75.95,1.519GiB,running
2026-08-24T02:31:58Z,75.95,1.519GiB,running
2026-08-24T02:32:59Z,75.95,1.519GiB,running
2026-08-24T02:34:00Z,75.95,1.519GiB,running
2026-08-24T02:35:01Z,76.03,1.521GiB,running
2026-08-24T02:36:03Z,76.09,1.522GiB,running
2026-08-24T02:37:05Z,75.96,1.519GiB,running
2026-08-24T02:38:07Z,75.96,1.519GiB,running
2026-08-24T02:39:08Z,76.21,1.524GiB,running
2026-08-24T02:40:09Z,75.94,1.519GiB,running
2026-08-24T02:41:10Z,75.95,1.519GiB,running
2026-08-24T02:42:11Z,76.17,1.523GiB,running
2026-08-24T02:43:12Z,76.16,1.523GiB,running
2026-08-24T02:44:14Z,76.11,1.522GiB,running
2026-08-24T02:45:15Z,76.11,1.522GiB,running
2026-08-24T02:46:16Z,76.11,1.522GiB,running
2026-08-24T02:47:18Z,76.11,1.522GiB,running
2026-08-24T02:48:19Z,76.11,1.522GiB,running
2026-08-24T02:49:20Z,76.44,1.529GiB,running
2026-08-24T02:50:21Z,76.11,1.522GiB,running
2026-08-24T02:51:22Z,76.11,1.522GiB,running
2026-08-24T02:52:23Z,76.11,1.522GiB,running
2026-08-24T02:53:25Z,76.11,1.522GiB,running
2026-08-24T02:54:26Z,76.11,1.522GiB,running
2026-08-24T02:55:28Z,76.11,1.522GiB,running
2026-08-24T02:56:29Z,76.11,1.522GiB,running
2026-08-24T02:57:30Z,76.11,1.522GiB,running
2026-08-24T02:58:32Z,76.11,1.522GiB,running
2026-08-24T02:59:33Z,76.11,1.522GiB,running
2026-08-24T03:00:34Z,76.35,1.527GiB,running
2026-08-24T03:01:35Z,76.11,1.522GiB,running
2026-08-24T03:02:36Z,76.00,1.52GiB,running
2026-08-24T03:03:38Z,76.10,1.522GiB,running
2026-08-24T03:04:39Z,76.10,1.522GiB,running
2026-08-24T03:05:40Z,76.39,1.528GiB,running
2026-08-24T03:06:42Z,76.10,1.522GiB,running
2026-08-24T03:07:43Z,76.10,1.522GiB,running
2026-08-24T03:08:44Z,76.10,1.522GiB,running
2026-08-24T03:09:46Z,76.10,1.522GiB,running
2026-08-24T03:10:47Z,76.10,1.522GiB,running
2026-08-24T03:11:48Z,76.10,1.522GiB,running
2026-08-24T03:12:49Z,76.10,1.522GiB,running
2026-08-24T03:13:51Z,76.10,1.522GiB,running
2026-08-24T03:14:52Z,76.10,1.522GiB,running
2026-08-24T03:15:53Z,76.10,1.522GiB,running
2026-08-24T03:16:54Z,76.10,1.522GiB,running
2026-08-24T03:17:55Z,76.10,1.522GiB,running
2026-08-24T03:18:56Z,76.10,1.522GiB,running
2026-08-24T03:19:58Z,76.10,1.522GiB,running
2026-08-24T03:20:59Z,43.87,898.5MiB,running
2026-08-24T03:22:00Z,43.97,900.5MiB,running
2026-08-24T03:23:01Z,44.12,903.5MiB,running
2026-08-24T03:24:02Z,44.41,909.5MiB,running
2026-08-24T03:25:03Z,45.09,923.4MiB,running
2026-08-24T03:26:04Z,45.48,931.4MiB,running
2026-08-24T03:27:06Z,45.67,935.4MiB,running
2026-08-24T03:28:08Z,45.67,935.4MiB,running
2026-08-24T03:29:09Z,45.67,935.4MiB,running
2026-08-24T03:30:11Z,56.60,1.132GiB,running
2026-08-24T03:31:12Z,81.57,1.631GiB,running
2026-08-24T03:32:13Z,81.57,1.631GiB,running
2026-08-24T03:33:14Z,81.57,1.631GiB,running
2026-08-24T03:34:15Z,81.57,1.631GiB,running
2026-08-24T03:35:16Z,81.64,1.633GiB,running
2026-08-24T03:36:18Z,81.58,1.632GiB,running
2026-08-24T03:37:20Z,81.94,1.639GiB,running
2026-08-24T03:38:21Z,81.68,1.634GiB,running
2026-08-24T03:39:22Z,81.61,1.632GiB,running
2026-08-24T03:40:23Z,81.61,1.632GiB,running
2026-08-24T03:41:24Z,81.66,1.633GiB,running
2026-08-24T03:42:25Z,81.70,1.634GiB,running
2026-08-24T03:43:27Z,81.81,1.636GiB,running
2026-08-24T03:44:29Z,81.72,1.634GiB,running
2026-08-24T03:45:30Z,81.72,1.634GiB,running
2026-08-24T03:46:31Z,81.72,1.634GiB,running
2026-08-24T03:47:32Z,75.60,1.512GiB,running
2026-08-24T03:48:34Z,75.62,1.512GiB,running
2026-08-24T03:49:35Z,75.62,1.512GiB,running
2026-08-24T03:50:37Z,75.62,1.512GiB,running
2026-08-24T03:51:39Z,75.62,1.512GiB,running
2026-08-24T03:52:40Z,75.62,1.512GiB,running
2026-08-24T03:53:41Z,75.98,1.52GiB,running
2026-08-24T03:54:42Z,75.64,1.513GiB,running
2026-08-24T03:55:43Z,75.63,1.513GiB,running
2026-08-24T03:56:45Z,75.63,1.513GiB,running
2026-08-24T03:57:47Z,75.63,1.513GiB,running
2026-08-24T03:58:49Z,75.63,1.513GiB,running
2026-08-24T03:59:50Z,75.63,1.513GiB,running
2026-08-24T04:00:52Z,75.63,1.513GiB,running
2026-08-24T04:01:53Z,75.63,1.513GiB,running
2026-08-24T04:02:54Z,75.60,1.512GiB,running
2026-08-24T04:03:55Z,75.60,1.512GiB,running
2026-08-24T04:04:56Z,75.88,1.518GiB,running
2026-08-24T04:05:58Z,75.65,1.513GiB,running
2026-08-24T04:06:59Z,75.65,1.513GiB,running
2026-08-24T04:08:00Z,75.65,1.513GiB,running
2026-08-24T04:09:02Z,75.65,1.513GiB,running
2026-08-24T04:10:03Z,75.65,1.513GiB,running
2026-08-24T04:11:04Z,75.65,1.513GiB,running
2026-08-24T04:12:05Z,75.65,1.513GiB,running
2026-08-24T04:13:06Z,75.65,1.513GiB,running
2026-08-24T04:14:07Z,75.65,1.513GiB,running
2026-08-24T04:15:09Z,75.65,1.513GiB,running
2026-08-24T04:16:11Z,75.65,1.513GiB,running
2026-08-24T04:17:12Z,75.65,1.513GiB,running
2026-08-24T04:18:13Z,75.65,1.513GiB,running
2026-08-24T04:19:14Z,75.64,1.513GiB,running
2026-08-24T04:20:15Z,75.65,1.513GiB,running
2026-08-24T04:21:16Z,75.66,1.513GiB,running
2026-08-24T04:22:18Z,75.66,1.513GiB,running
2026-08-24T04:23:19Z,75.66,1.513GiB,running
2026-08-24T04:24:21Z,75.66,1.513GiB,running
2026-08-24T04:25:22Z,42.78,876.1MiB,running
2026-08-24T04:26:23Z,84.45,1.689GiB,running
2026-08-24T04:27:24Z,84.13,1.683GiB,running
2026-08-24T04:28:25Z,84.13,1.683GiB,running
2026-08-24T04:29:26Z,84.13,1.683GiB,running
2026-08-24T04:30:28Z,84.44,1.689GiB,running
2026-08-24T04:31:30Z,84.14,1.683GiB,running
2026-08-24T04:32:31Z,84.14,1.683GiB,running
2026-08-24T04:33:32Z,84.14,1.683GiB,running
2026-08-24T04:34:34Z,84.14,1.683GiB,running
2026-08-24T04:35:35Z,84.14,1.683GiB,running
2026-08-24T04:36:36Z,84.14,1.683GiB,running
2026-08-24T04:37:38Z,84.14,1.683GiB,running
2026-08-24T04:38:40Z,84.14,1.683GiB,running
2026-08-24T04:39:41Z,84.14,1.683GiB,running
2026-08-24T04:40:43Z,84.14,1.683GiB,running
2026-08-24T04:41:44Z,84.44,1.689GiB,running
2026-08-24T04:42:45Z,84.65,1.693GiB,running
2026-08-24T04:43:46Z,84.46,1.689GiB,running
2026-08-24T04:44:48Z,84.46,1.689GiB,running
2026-08-24T04:45:50Z,84.46,1.689GiB,running
2026-08-24T04:46:51Z,84.47,1.689GiB,running
2026-08-24T04:47:52Z,84.48,1.69GiB,running
2026-08-24T04:48:53Z,84.48,1.69GiB,running
2026-08-24T04:49:54Z,84.49,1.69GiB,running
2026-08-24T04:50:55Z,84.49,1.69GiB,running
2026-08-24T04:51:56Z,84.49,1.69GiB,running
2026-08-24T04:52:58Z,84.50,1.69GiB,running
2026-08-24T04:54:00Z,84.50,1.69GiB,running
2026-08-24T04:55:01Z,84.50,1.69GiB,running
2026-08-24T04:56:02Z,84.51,1.69GiB,running
2026-08-24T04:57:03Z,84.51,1.69GiB,running
2026-08-24T04:58:04Z,69.40,1.388GiB,running
2026-08-24T04:59:05Z,85.98,1.72GiB,running
2026-08-24T05:00:06Z,85.98,1.72GiB,running
2026-08-24T05:01:08Z,85.99,1.72GiB,running
2026-08-24T05:02:10Z,86.00,1.72GiB,running
2026-08-24T05:03:11Z,86.01,1.72GiB,running
2026-08-24T05:04:12Z,86.29,1.726GiB,running
2026-08-24T05:05:13Z,86.62,1.732GiB,running
2026-08-24T05:06:14Z,86.62,1.732GiB,running
2026-08-24T05:07:15Z,86.66,1.733GiB,running
2026-08-24T05:08:17Z,86.68,1.734GiB,running
2026-08-24T05:09:18Z,86.69,1.734GiB,running
2026-08-24T05:10:20Z,86.72,1.734GiB,running
2026-08-24T05:11:21Z,86.73,1.735GiB,running
2026-08-24T05:12:22Z,86.75,1.735GiB,running
2026-08-24T05:13:23Z,86.80,1.736GiB,running
2026-08-24T05:14:24Z,90.95,1.819GiB,running
2026-08-24T05:15:25Z,86.80,1.736GiB,running
2026-08-24T05:16:27Z,86.91,1.738GiB,running
2026-08-24T05:17:28Z,87.04,1.741GiB,running
2026-08-24T05:18:30Z,87.20,1.744GiB,running
2026-08-24T05:19:31Z,87.25,1.745GiB,running
2026-08-24T05:20:32Z,87.26,1.745GiB,running
2026-08-24T05:21:33Z,87.28,1.746GiB,running
2026-08-24T05:22:34Z,87.31,1.746GiB,running
2026-08-24T05:23:36Z,87.35,1.747GiB,running
2026-08-24T05:24:37Z,87.40,1.748GiB,running
2026-08-24T05:25:38Z,87.46,1.749GiB,running
2026-08-24T05:26:40Z,87.50,1.75GiB,running
2026-08-24T05:27:41Z,87.56,1.751GiB,running
2026-08-24T05:28:42Z,87.61,1.752GiB,running
2026-08-24T05:29:43Z,87.67,1.753GiB,running
2026-08-24T05:30:45Z,90.76,1.815GiB,running
2026-08-24T05:31:46Z,86.84,1.737GiB,running
2026-08-24T05:32:47Z,86.95,1.739GiB,running
2026-08-24T05:33:48Z,86.95,1.739GiB,running
2026-08-24T05:34:50Z,86.95,1.739GiB,running
2026-08-24T05:35:51Z,86.95,1.739GiB,running
2026-08-24T05:36:52Z,86.95,1.739GiB,running
2026-08-24T05:37:53Z,86.96,1.739GiB,running
2026-08-24T05:38:54Z,86.97,1.739GiB,running
2026-08-24T05:39:56Z,86.98,1.74GiB,running
2026-08-24T05:40:57Z,87.16,1.743GiB,running
2026-08-24T05:41:58Z,87.16,1.743GiB,running
2026-08-24T05:43:00Z,87.17,1.743GiB,running
2026-08-24T05:44:01Z,87.25,1.745GiB,running
2026-08-24T05:45:02Z,87.30,1.746GiB,running
2026-08-24T05:46:03Z,57.30,1.146GiB,running
2026-08-24T05:47:04Z,57.30,1.146GiB,running
2026-08-24T05:48:06Z,58.32,1.166GiB,running
2026-08-24T05:49:07Z,58.31,1.166GiB,running
2026-08-24T05:50:08Z,58.28,1.166GiB,running
2026-08-24T05:51:10Z,58.25,1.165GiB,running
2026-08-24T05:52:11Z,57.97,1.159GiB,running
2026-08-24T05:53:12Z,58.16,1.163GiB,running
2026-08-24T05:54:13Z,58.16,1.163GiB,running
2026-08-24T05:55:15Z,58.16,1.163GiB,running
2026-08-24T05:56:16Z,58.16,1.163GiB,running
2026-08-24T05:57:17Z,58.16,1.163GiB,running
2026-08-24T05:58:18Z,58.16,1.163GiB,running
2026-08-24T05:59:20Z,58.16,1.163GiB,running
2026-08-24T06:00:21Z,58.16,1.163GiB,running
2026-08-24T06:01:22Z,58.16,1.163GiB,running
2026-08-24T06:02:24Z,58.15,1.163GiB,running
2026-08-24T06:03:25Z,58.15,1.163GiB,running
2026-08-24T06:04:26Z,58.15,1.163GiB,running
2026-08-24T06:05:29Z,58.15,1.163GiB,running
2026-08-24T06:06:30Z,58.15,1.163GiB,running
2026-08-24T06:07:32Z,58.15,1.163GiB,running
2026-08-24T06:08:33Z,58.15,1.163GiB,running
2026-08-24T06:09:34Z,58.15,1.163GiB,running
2026-08-24T06:10:35Z,58.15,1.163GiB,running
2026-08-24T06:11:36Z,58.15,1.163GiB,running
2026-08-24T06:12:37Z,58.15,1.163GiB,running
2026-08-24T06:13:39Z,58.15,1.163GiB,running
2026-08-24T06:14:40Z,58.15,1.163GiB,running
2026-08-24T06:15:42Z,58.15,1.163GiB,running
2026-08-24T06:16:43Z,58.15,1.163GiB,running
2026-08-24T06:17:44Z,58.14,1.163GiB,running
2026-08-24T06:18:45Z,94.72,1.894GiB,running
2026-08-24T06:19:46Z,90.63,1.813GiB,running
2026-08-24T06:20:47Z,90.63,1.813GiB,running
2026-08-24T06:21:48Z,90.63,1.813GiB,running
2026-08-24T06:22:50Z,90.63,1.813GiB,running
2026-08-24T06:23:51Z,90.63,1.813GiB,running
2026-08-24T06:24:52Z,90.63,1.813GiB,running
2026-08-24T06:25:54Z,90.63,1.813GiB,running
2026-08-24T06:26:55Z,90.63,1.813GiB,running
2026-08-24T06:27:56Z,90.63,1.813GiB,running
2026-08-24T06:28:57Z,90.63,1.813GiB,running
2026-08-24T06:29:58Z,90.63,1.813GiB,running
2026-08-24T06:31:00Z,90.66,1.813GiB,running
2026-08-24T06:32:02Z,90.66,1.813GiB,running
2026-08-24T06:33:03Z,90.66,1.813GiB,running
2026-08-24T06:34:04Z,90.66,1.813GiB,running
2026-08-24T06:35:05Z,90.66,1.813GiB,running
2026-08-24T06:36:06Z,90.66,1.813GiB,running
2026-08-24T06:37:08Z,90.66,1.813GiB,running
2026-08-24T06:38:09Z,90.66,1.813GiB,running
2026-08-24T06:39:11Z,90.72,1.814GiB,running
2026-08-24T06:40:12Z,90.72,1.814GiB,running
2026-08-24T06:41:14Z,90.72,1.814GiB,running
2026-08-24T06:42:16Z,90.72,1.814GiB,running
2026-08-24T06:43:18Z,90.72,1.814GiB,running
2026-08-24T06:44:20Z,90.72,1.814GiB,running
2026-08-24T06:45:21Z,90.72,1.814GiB,running
2026-08-24T06:46:22Z,58.33,1.167GiB,running
2026-08-24T06:47:23Z,58.33,1.167GiB,running
2026-08-24T06:48:25Z,58.33,1.167GiB,running
2026-08-24T06:49:26Z,58.33,1.167GiB,running
2026-08-24T06:50:27Z,83.02,1.66GiB,running
2026-08-24T06:51:29Z,90.72,1.814GiB,running
2026-08-24T06:52:31Z,90.72,1.814GiB,running
2026-08-24T06:53:32Z,90.91,1.818GiB,running
2026-08-24T06:54:33Z,91.01,1.82GiB,running
2026-08-24T06:55:34Z,91.30,1.826GiB,running
2026-08-24T06:56:35Z,91.40,1.828GiB,running
2026-08-24T06:57:36Z,91.40,1.828GiB,running
2026-08-24T06:58:37Z,91.40,1.828GiB,running
2026-08-24T06:59:39Z,91.40,1.828GiB,running
2026-08-24T07:00:41Z,91.40,1.828GiB,running
2026-08-24T07:01:42Z,91.40,1.828GiB,running
2026-08-24T07:02:43Z,91.40,1.828GiB,running
2026-08-24T07:03:44Z,91.40,1.828GiB,running
2026-08-24T07:04:45Z,91.40,1.828GiB,running
2026-08-24T07:05:46Z,91.40,1.828GiB,running
2026-08-24T07:06:48Z,95.62,1.912GiB,running
